id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
0,DATASET1,FACE_DETECT,1,0,519,4, 0, 0, 549,Chrome_92_Linux,LARGE
1,DATASET1,FACE_DETECT,0,0,500,4, 0, 0, 532,Chrome_92_Linux,LARGE
2,DATASET1,FACE_DETECT,0,0,496,2, 0, 0, 522,Chrome_92_Linux,LARGE
3,DATASET1,FACE_DETECT,0,0,500,2, 0, 0, 527,Chrome_92_Linux,LARGE
4,DATASET1,FACE_DETECT,0,0,495,2, 0, 0, 524,Chrome_92_Linux,LARGE
5,DATASET1,FACE_DETECT,1,0,496,2, 0, 0, 525,Chrome_92_Linux,LARGE
6,DATASET1,FACE_DETECT,1,0,492,2, 0, 0, 519,Chrome_92_Linux,LARGE
7,DATASET1,FACE_DETECT,0,0,492,2, 0, 0, 525,Chrome_92_Linux,LARGE
8,DATASET1,FACE_DETECT,0,0,819,2, 0, 0, 851,Chrome_92_Linux,LARGE
9,DATASET1,FACE_DETECT,3,0,573,2, 0, 0, 601,Chrome_92_Linux,LARGE
10,DATASET1,FACE_DETECT,0,0,877,2, 0, 0, 903,Chrome_92_Linux,LARGE
11,DATASET1,FACE_DETECT,2,0,602,2, 0, 0, 633,Chrome_92_Linux,LARGE
12,DATASET1,FACE_DETECT,1,0,583,2, 0, 0, 612,Chrome_92_Linux,LARGE
13,DATASET1,FACE_DETECT,0,0,882,2, 0, 0, 910,Chrome_92_Linux,LARGE
14,DATASET1,FACE_DETECT,1,0,614,2, 0, 0, 644,Chrome_92_Linux,LARGE
15,DATASET1,FACE_DETECT,0,0,529,2, 0, 0, 555,Chrome_92_Linux,LARGE
16,DATASET1,FACE_DETECT,0,0,427,2, 0, 0, 453,Chrome_92_Linux,LARGE
17,DATASET1,FACE_DETECT,0,0,447,4, 0, 0, 484,Chrome_92_Linux,LARGE
18,DATASET1,FACE_DETECT,0,0,625,3, 0, 0, 656,Chrome_92_Linux,LARGE
19,DATASET1,FACE_DETECT,0,0,610,2, 0, 0, 636,Chrome_92_Linux,LARGE
20,DATASET1,FACE_DETECT,1,0,477,2, 0, 0, 505,Chrome_92_Linux,LARGE
21,DATASET1,FACE_DETECT,2,0,626,2, 0, 0, 656,Chrome_92_Linux,LARGE
22,DATASET1,FACE_DETECT,1,0,385,3, 0, 0, 411,Chrome_92_Linux,LARGE
23,DATASET1,FACE_DETECT,0,0,793,2, 0, 0, 822,Chrome_92_Linux,LARGE
24,DATASET1,FACE_DETECT,0,0,482,2, 0, 0, 511,Chrome_92_Linux,LARGE
25,DATASET1,FACE_DETECT,1,0,383,3, 0, 0, 410,Chrome_92_Linux,LARGE
26,DATASET1,FACE_DETECT,1,0,414,3, 0, 0, 449,Chrome_92_Linux,LARGE
27,DATASET1,FACE_DETECT,1,0,403,3, 0, 0, 431,Chrome_92_Linux,LARGE
28,DATASET1,FACE_DETECT,0,0,541,3, 0, 0, 568,Chrome_92_Linux,LARGE
29,DATASET1,FACE_DETECT,0,0,863,2, 0, 0, 892,Chrome_92_Linux,LARGE
30,DATASET1,FACE_DETECT,0,0,509,3, 0, 0, 538,Chrome_92_Linux,LARGE
31,DATASET1,FACE_DETECT,1,0,504,3, 0, 0, 533,Chrome_92_Linux,LARGE
32,DATASET1,FACE_DETECT,1,0,408,2, 0, 0, 434,Chrome_92_Linux,LARGE
33,DATASET1,FACE_DETECT,1,0,591,2, 0, 0, 622,Chrome_92_Linux,LARGE
34,DATASET1,FACE_DETECT,1,0,399,3, 0, 0, 427,Chrome_92_Linux,LARGE
35,DATASET1,FACE_DETECT,1,0,398,2, 0, 0, 431,Chrome_92_Linux,LARGE
36,DATASET1,FACE_DETECT,2,0,603,2, 0, 0, 634,Chrome_92_Linux,LARGE
37,DATASET1,FACE_DETECT,1,0,525,3, 0, 0, 554,Chrome_92_Linux,LARGE
38,DATASET1,FACE_DETECT,0,0,834,2, 0, 0, 862,Chrome_92_Linux,LARGE
39,DATASET1,FACE_DETECT,1,0,431,3, 0, 0, 458,Chrome_92_Linux,LARGE
40,DATASET1,FACE_DETECT,1,0,568,2, 0, 0, 597,Chrome_92_Linux,LARGE
41,DATASET1,FACE_DETECT,1,0,528,3, 0, 0, 557,Chrome_92_Linux,LARGE
42,DATASET1,FACE_DETECT,1,0,851,2, 0, 0, 880,Chrome_92_Linux,LARGE
43,DATASET1,FACE_DETECT,0,0,846,2, 0, 0, 877,Chrome_92_Linux,LARGE
44,DATASET1,FACE_DETECT,1,0,432,3, 0, 0, 468,Chrome_92_Linux,LARGE
45,DATASET1,FACE_DETECT,1,0,422,3, 0, 0, 453,Chrome_92_Linux,LARGE
46,DATASET1,FACE_DETECT,1,0,653,3, 0, 0, 684,Chrome_92_Linux,LARGE
47,DATASET1,FACE_DETECT,2,0,419,3, 0, 0, 447,Chrome_92_Linux,LARGE
48,DATASET1,FACE_DETECT,0,0,842,2, 0, 0, 870,Chrome_92_Linux,LARGE
49,DATASET1,FACE_DETECT,1,0,423,3, 0, 0, 449,Chrome_92_Linux,LARGE
50,DATASET1,FACE_DETECT,1,0,437,2, 0, 0, 465,Chrome_92_Linux,LARGE
51,DATASET1,FACE_DETECT,0,0,417,3, 0, 0, 445,Chrome_92_Linux,LARGE
52,DATASET1,FACE_DETECT,1,0,397,3, 0, 0, 424,Chrome_92_Linux,LARGE
53,DATASET1,FACE_DETECT,0,0,807,3, 0, 0, 844,Chrome_92_Linux,LARGE
54,DATASET1,FACE_DETECT,0,0,436,2, 0, 0, 462,Chrome_92_Linux,LARGE
55,DATASET1,FACE_DETECT,1,0,657,2, 0, 0, 684,Chrome_92_Linux,LARGE
56,DATASET1,FACE_DETECT,1,0,654,3, 0, 0, 683,Chrome_92_Linux,LARGE
57,DATASET1,FACE_DETECT,2,0,457,3, 0, 0, 485,Chrome_92_Linux,LARGE
58,DATASET1,FACE_DETECT,3,0,655,3, 0, 0, 683,Chrome_92_Linux,LARGE
59,DATASET1,FACE_DETECT,1,0,662,3, 0, 0, 692,Chrome_92_Linux,LARGE
60,DATASET1,FACE_DETECT,0,0,670,3, 0, 0, 705,Chrome_92_Linux,LARGE
61,DATASET1,FACE_DETECT,0,0,645,2, 0, 0, 671,Chrome_92_Linux,LARGE
62,DATASET1,FACE_DETECT,0,0,660,3, 0, 0, 695,Chrome_92_Linux,LARGE
63,DATASET1,FACE_DETECT,0,0,657,3, 0, 0, 688,Chrome_92_Linux,LARGE
64,DATASET1,FACE_DETECT,0,0,651,3, 0, 0, 679,Chrome_92_Linux,LARGE
65,DATASET1,FACE_DETECT,0,0,665,3, 0, 0, 693,Chrome_92_Linux,LARGE
66,DATASET1,FACE_DETECT,2,0,658,3, 0, 0, 687,Chrome_92_Linux,LARGE
67,DATASET1,FACE_DETECT,1,0,667,2, 0, 0, 694,Chrome_92_Linux,LARGE
68,DATASET1,FACE_DETECT,1,0,651,2, 0, 0, 679,Chrome_92_Linux,LARGE
69,DATASET1,FACE_DETECT,2,0,651,3, 0, 0, 681,Chrome_92_Linux,LARGE
70,DATASET1,FACE_DETECT,1,0,646,3, 0, 0, 674,Chrome_92_Linux,LARGE
71,DATASET1,FACE_DETECT,0,0,650,3, 0, 0, 684,Chrome_92_Linux,LARGE
72,DATASET1,FACE_DETECT,0,0,806,2, 0, 0, 837,Chrome_92_Linux,LARGE
73,DATASET1,FACE_DETECT,2,0,655,2, 0, 0, 684,Chrome_92_Linux,LARGE
74,DATASET1,FACE_DETECT,0,0,432,2, 0, 0, 459,Chrome_92_Linux,LARGE
75,DATASET1,FACE_DETECT,0,0,652,2, 0, 0, 681,Chrome_92_Linux,LARGE
76,DATASET1,FACE_DETECT,2,0,653,3, 0, 0, 682,Chrome_92_Linux,LARGE
77,DATASET1,FACE_DETECT,2,0,653,2, 0, 0, 682,Chrome_92_Linux,LARGE
78,DATASET1,FACE_DETECT,0,0,806,2, 0, 0, 823,Chrome_92_Linux,LARGE
79,DATASET1,FACE_DETECT,0,0,800,2, 0, 0, 830,Chrome_92_Linux,LARGE
80,DATASET1,FACE_DETECT,0,0,670,3, 0, 0, 704,Chrome_92_Linux,LARGE
81,DATASET1,FACE_DETECT,1,0,677,3, 0, 0, 708,Chrome_92_Linux,LARGE
82,DATASET1,FACE_DETECT,2,0,688,3, 0, 0, 716,Chrome_92_Linux,LARGE
83,DATASET1,FACE_DETECT,2,0,679,3, 0, 0, 707,Chrome_92_Linux,LARGE
84,DATASET1,FACE_DETECT,1,0,688,3, 0, 0, 718,Chrome_92_Linux,LARGE
85,DATASET1,FACE_DETECT,2,0,676,3, 0, 0, 704,Chrome_92_Linux,LARGE
