id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
108,DATASET1,FACE_DETECT,0,0,279,2, 0, 0, 288,Firefox_91_UNIX,MEDIUM
109,DATASET1,FACE_DETECT,2,0,282,1, 0, 0, 290,Firefox_91_UNIX,MEDIUM
110,DATASET1,FACE_DETECT,0,0,279,1, 0, 0, 287,Firefox_91_UNIX,MEDIUM
111,DATASET1,FACE_DETECT,0,0,284,1, 0, 0, 291,Firefox_91_UNIX,MEDIUM
112,DATASET1,FACE_DETECT,1,0,289,1, 0, 0, 297,Firefox_91_UNIX,MEDIUM
113,DATASET1,FACE_DETECT,1,0,286,2, 0, 0, 294,Firefox_91_UNIX,MEDIUM
114,DATASET1,FACE_DETECT,1,0,286,1, 0, 0, 293,Firefox_91_UNIX,MEDIUM
115,DATASET1,FACE_DETECT,1,0,286,1, 0, 0, 294,Firefox_91_UNIX,MEDIUM
116,DATASET1,FACE_DETECT,0,0,288,1, 0, 0, 296,Firefox_91_UNIX,MEDIUM
117,DATASET1,FACE_DETECT,1,0,289,0, 0, 0, 296,Firefox_91_UNIX,MEDIUM
118,DATASET1,FACE_DETECT,1,0,288,2, 1, 0, 297,Firefox_91_UNIX,MEDIUM
119,DATASET1,FACE_DETECT,1,0,288,1, 0, 0, 295,Firefox_91_UNIX,MEDIUM
120,DATASET1,FACE_DETECT,1,0,284,2, 0, 0, 292,Firefox_91_UNIX,MEDIUM
121,DATASET1,FACE_DETECT,2,0,284,2, 0, 0, 293,Firefox_91_UNIX,MEDIUM
122,DATASET1,FACE_DETECT,2,0,285,1, 0, 0, 293,Firefox_91_UNIX,MEDIUM
123,DATASET1,FACE_DETECT,0,0,311,1, 0, 0, 320,Firefox_91_UNIX,MEDIUM
124,DATASET1,FACE_DETECT,1,0,260,1, 0, 0, 269,Firefox_91_UNIX,MEDIUM
125,DATASET1,FACE_DETECT,2,0,265,1, 1, 0, 275,Firefox_91_UNIX,MEDIUM
126,DATASET1,FACE_DETECT,1,0,267,1, 0, 0, 274,Firefox_91_UNIX,MEDIUM
127,DATASET1,FACE_DETECT,2,0,266,2, 0, 0, 275,Firefox_91_UNIX,MEDIUM
128,DATASET1,FACE_DETECT,1,0,260,2, 0, 0, 269,Firefox_91_UNIX,MEDIUM
129,DATASET1,FACE_DETECT,0,0,336,1, 0, 0, 344,Firefox_91_UNIX,MEDIUM
130,DATASET1,FACE_DETECT,0,0,308,1, 0, 0, 317,Firefox_91_UNIX,MEDIUM
131,DATASET1,FACE_DETECT,0,0,293,1, 0, 0, 301,Firefox_91_UNIX,MEDIUM
132,DATASET1,FACE_DETECT,1,0,273,1, 0, 0, 281,Firefox_91_UNIX,MEDIUM
133,DATASET1,FACE_DETECT,1,0,279,1, 0, 0, 287,Firefox_91_UNIX,MEDIUM
134,DATASET1,FACE_DETECT,1,0,273,0, 0, 0, 281,Firefox_91_UNIX,MEDIUM
135,DATASET1,FACE_DETECT,1,0,280,2, 0, 0, 289,Firefox_91_UNIX,MEDIUM
136,DATASET1,FACE_DETECT,1,0,277,1, 0, 0, 285,Firefox_91_UNIX,MEDIUM
137,DATASET1,FACE_DETECT,1,0,278,2, 0, 0, 287,Firefox_91_UNIX,MEDIUM
138,DATASET1,FACE_DETECT,1,0,281,1, 0, 0, 289,Firefox_91_UNIX,MEDIUM
139,DATASET1,FACE_DETECT,1,0,302,1, 0, 0, 311,Firefox_91_UNIX,MEDIUM
140,DATASET1,FACE_DETECT,1,0,302,2, 1, 0, 313,Firefox_91_UNIX,MEDIUM
141,DATASET1,FACE_DETECT,2,0,307,1, 1, 0, 316,Firefox_91_UNIX,MEDIUM
142,DATASET1,FACE_DETECT,1,0,288,1, 1, 0, 297,Firefox_91_UNIX,MEDIUM
143,DATASET1,FACE_DETECT,1,0,269,2, 0, 0, 278,Firefox_91_UNIX,MEDIUM
144,DATASET1,FACE_DETECT,0,0,269,0, 0, 0, 278,Firefox_91_UNIX,MEDIUM
145,DATASET1,FACE_DETECT,1,0,274,1, 0, 0, 283,Firefox_91_UNIX,MEDIUM
146,DATASET1,FACE_DETECT,1,0,291,2, 0, 0, 301,Firefox_91_UNIX,MEDIUM
147,DATASET1,FACE_DETECT,0,0,284,2, 0, 0, 293,Firefox_91_UNIX,MEDIUM
148,DATASET1,FACE_DETECT,0,0,288,1, 0, 0, 296,Firefox_91_UNIX,MEDIUM
149,DATASET1,FACE_DETECT,0,0,287,1, 0, 0, 296,Firefox_91_UNIX,MEDIUM
150,DATASET1,FACE_DETECT,0,0,284,1, 0, 0, 292,Firefox_91_UNIX,MEDIUM
151,DATASET1,FACE_DETECT,0,0,282,1, 0, 0, 290,Firefox_91_UNIX,MEDIUM
152,DATASET1,FACE_DETECT,0,0,286,1, 0, 0, 294,Firefox_91_UNIX,MEDIUM
153,DATASET1,FACE_DETECT,0,0,307,2, 0, 0, 317,Firefox_91_UNIX,MEDIUM
154,DATASET1,FACE_DETECT,0,0,304,1, 0, 0, 312,Firefox_91_UNIX,MEDIUM
155,DATASET1,FACE_DETECT,0,0,313,1, 0, 0, 322,Firefox_91_UNIX,MEDIUM
156,DATASET1,FACE_DETECT,0,0,291,1, 0, 0, 300,Firefox_91_UNIX,MEDIUM
157,DATASET1,FACE_DETECT,0,0,293,2, 0, 0, 302,Firefox_91_UNIX,MEDIUM
158,DATASET1,FACE_DETECT,0,0,293,2, 0, 0, 303,Firefox_91_UNIX,MEDIUM
159,DATASET1,FACE_DETECT,0,0,341,1, 0, 0, 352,Firefox_91_UNIX,MEDIUM
160,DATASET1,FACE_DETECT,0,0,296,1, 0, 0, 306,Firefox_91_UNIX,MEDIUM
161,DATASET1,FACE_DETECT,0,0,295,2, 0, 0, 308,Firefox_91_UNIX,MEDIUM
162,DATASET1,FACE_DETECT,0,0,31,1, 0, 0, 33,Firefox_91_UNIX,MEDIUM
