id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
113,DATASET3,FACE_DETECT,0,0,91,1, 0, 0, 95,Firefox_91_UNIX,SMALL
114,DATASET3,FACE_DETECT,0,0,107,0, 0, 0, 110,Firefox_91_UNIX,SMALL
115,DATASET3,FACE_DETECT,0,0,107,0, 0, 0, 110,Firefox_91_UNIX,SMALL
116,DATASET3,FACE_DETECT,0,0,137,1, 0, 0, 143,Firefox_91_UNIX,SMALL
117,DATASET3,FACE_DETECT,1,0,109,1, 0, 0, 113,Firefox_91_UNIX,SMALL
118,DATASET3,FACE_DETECT,0,0,148,0, 0, 0, 152,Firefox_91_UNIX,SMALL
119,DATASET3,FACE_DETECT,0,0,106,0, 0, 0, 110,Firefox_91_UNIX,SMALL
120,DATASET3,FACE_DETECT,1,0,112,1, 0, 0, 116,Firefox_91_UNIX,SMALL
121,DATASET3,FACE_DETECT,1,0,111,1, 0, 0, 115,Firefox_91_UNIX,SMALL
122,DATASET3,FACE_DETECT,1,0,113,0, 0, 0, 116,Firefox_91_UNIX,SMALL
123,DATASET3,FACE_DETECT,0,0,151,0, 0, 0, 156,Firefox_91_UNIX,SMALL
124,DATASET3,FACE_DETECT,1,0,140,0, 0, 0, 144,Firefox_91_UNIX,SMALL
125,DATASET3,FACE_DETECT,1,0,138,1, 0, 0, 142,Firefox_91_UNIX,SMALL
126,DATASET3,FACE_DETECT,1,0,147,0, 0, 0, 151,Firefox_91_UNIX,SMALL
127,DATASET3,FACE_DETECT,1,0,138,1, 0, 0, 142,Firefox_91_UNIX,SMALL
128,DATASET3,FACE_DETECT,1,0,139,0, 0, 0, 143,Firefox_91_UNIX,SMALL
129,DATASET3,FACE_DETECT,2,0,142,1, 0, 0, 146,Firefox_91_UNIX,SMALL
130,DATASET3,FACE_DETECT,1,0,141,0, 0, 0, 145,Firefox_91_UNIX,SMALL
131,DATASET3,FACE_DETECT,1,0,143,0, 1, 0, 148,Firefox_91_UNIX,SMALL
132,DATASET3,FACE_DETECT,1,0,140,1, 0, 0, 144,Firefox_91_UNIX,SMALL
133,DATASET3,FACE_DETECT,1,0,149,0, 0, 0, 153,Firefox_91_UNIX,SMALL
134,DATASET3,FACE_DETECT,1,0,149,1, 0, 0, 154,Firefox_91_UNIX,SMALL
135,DATASET3,FACE_DETECT,1,0,147,1, 0, 0, 151,Firefox_91_UNIX,SMALL
