id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
0,DATASET2,FACE_DETECT,0,0,137,0, 0, 0, 139,Firefox_91_UNIX,SMALL
1,DATASET2,FACE_DETECT,0,0,142,1, 0, 0, 144,Firefox_91_UNIX,SMALL
2,DATASET2,FACE_DETECT,0,0,135,1, 0, 0, 136,Firefox_91_UNIX,SMALL
3,DATASET2,FACE_DETECT,0,0,138,1, 0, 0, 139,Firefox_91_UNIX,SMALL
4,DATASET2,FACE_DETECT,0,0,138,1, 0, 0, 139,Firefox_91_UNIX,SMALL
5,DATASET2,FACE_DETECT,0,0,143,2, 0, 0, 145,Firefox_91_UNIX,SMALL
6,DATASET2,FACE_DETECT,0,0,93,1, 0, 0, 94,Firefox_91_UNIX,SMALL
7,DATASET2,FACE_DETECT,0,0,100,1, 0, 0, 102,Firefox_91_UNIX,SMALL
8,DATASET2,FACE_DETECT,0,0,96,1, 0, 0, 97,Firefox_91_UNIX,SMALL
9,DATASET2,FACE_DETECT,0,0,95,1, 0, 0, 97,Firefox_91_UNIX,SMALL
10,DATASET2,FACE_DETECT,2,0,131,0, 0, 0, 133,Firefox_91_UNIX,SMALL
11,DATASET2,FACE_DETECT,0,0,135,1, 0, 0, 136,Firefox_91_UNIX,SMALL
12,DATASET2,FACE_DETECT,0,0,140,0, 0, 0, 141,Firefox_91_UNIX,SMALL
13,DATASET2,FACE_DETECT,1,0,148,0, 0, 0, 149,Firefox_91_UNIX,SMALL
14,DATASET2,FACE_DETECT,2,0,143,2, 0, 0, 145,Firefox_91_UNIX,SMALL
15,DATASET2,FACE_DETECT,2,0,137,0, 0, 0, 138,Firefox_91_UNIX,SMALL
16,DATASET2,FACE_DETECT,1,0,142,0, 0, 0, 146,Firefox_91_UNIX,SMALL
17,DATASET2,FACE_DETECT,0,0,137,0, 0, 0, 142,Firefox_91_UNIX,SMALL
18,DATASET2,FACE_DETECT,1,0,132,1, 0, 0, 137,Firefox_91_UNIX,SMALL
19,DATASET2,FACE_DETECT,0,0,142,1, 0, 0, 148,Firefox_91_UNIX,SMALL
20,DATASET2,FACE_DETECT,0,0,148,1, 0, 0, 152,Firefox_91_UNIX,SMALL
21,DATASET2,FACE_DETECT,0,0,133,0, 0, 0, 137,Firefox_91_UNIX,SMALL
22,DATASET2,FACE_DETECT,1,0,138,1, 0, 0, 143,Firefox_91_UNIX,SMALL
23,DATASET2,FACE_DETECT,0,0,142,1, 0, 0, 147,Firefox_91_UNIX,SMALL
24,DATASET2,FACE_DETECT,0,0,141,1, 0, 0, 146,Firefox_91_UNIX,SMALL
25,DATASET2,FACE_DETECT,0,0,138,0, 0, 0, 143,Firefox_91_UNIX,SMALL
26,DATASET2,FACE_DETECT,0,0,136,1, 0, 0, 141,Firefox_91_UNIX,SMALL
27,DATASET2,FACE_DETECT,1,0,140,2, 0, 0, 145,Firefox_91_UNIX,SMALL
28,DATASET2,FACE_DETECT,0,0,139,1, 0, 0, 144,Firefox_91_UNIX,SMALL
29,DATASET2,FACE_DETECT,1,0,139,0, 0, 0, 143,Firefox_91_UNIX,SMALL
30,DATASET2,FACE_DETECT,3,0,134,1, 0, 0, 140,Firefox_91_UNIX,SMALL
31,DATASET2,FACE_DETECT,2,0,135,1, 0, 0, 140,Firefox_91_UNIX,SMALL
32,DATASET2,FACE_DETECT,0,0,140,1, 0, 0, 146,Firefox_91_UNIX,SMALL
33,DATASET2,FACE_DETECT,1,0,141,1, 0, 0, 147,Firefox_91_UNIX,SMALL
34,DATASET2,FACE_DETECT,2,0,138,0, 0, 0, 142,Firefox_91_UNIX,SMALL
35,DATASET2,FACE_DETECT,0,0,146,0, 0, 0, 150,Firefox_91_UNIX,SMALL
36,DATASET2,FACE_DETECT,0,0,147,1, 0, 0, 151,Firefox_91_UNIX,SMALL
37,DATASET2,FACE_DETECT,0,0,140,0, 0, 0, 143,Firefox_91_UNIX,SMALL
38,DATASET2,FACE_DETECT,0,0,133,0, 0, 0, 137,Firefox_91_UNIX,SMALL
39,DATASET2,FACE_DETECT,0,0,129,1, 0, 0, 133,Firefox_91_UNIX,SMALL
40,DATASET2,FACE_DETECT,0,0,127,1, 0, 0, 132,Firefox_91_UNIX,SMALL
41,DATASET2,FACE_DETECT,0,0,112,0, 0, 0, 116,Firefox_91_UNIX,SMALL
