id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
0,DATASET2,FACE_DETECT,1,0,317,1, 0, 0, 334,Chrome_92_Linux,MEDIUM
1,DATASET2,FACE_DETECT,0,0,319,1, 0, 0, 334,Chrome_92_Linux,MEDIUM
2,DATASET2,FACE_DETECT,1,0,342,1, 0, 0, 357,Chrome_92_Linux,MEDIUM
3,DATASET2,FACE_DETECT,0,0,318,1, 0, 0, 331,Chrome_92_Linux,MEDIUM
4,DATASET2,FACE_DETECT,2,0,305,0, 0, 0, 319,Chrome_92_Linux,MEDIUM
5,DATASET2,FACE_DETECT,2,0,326,1, 0, 0, 341,Chrome_92_Linux,MEDIUM
6,DATASET2,FACE_DETECT,1,0,344,1, 0, 0, 358,Chrome_92_Linux,MEDIUM
7,DATASET2,FACE_DETECT,0,0,298,1, 0, 0, 311,Chrome_92_Linux,MEDIUM
8,DATASET2,FACE_DETECT,2,0,339,1, 0, 0, 353,Chrome_92_Linux,MEDIUM
9,DATASET2,FACE_DETECT,1,0,345,0, 0, 0, 361,Chrome_92_Linux,MEDIUM
10,DATASET2,FACE_DETECT,0,0,329,0, 0, 0, 345,Chrome_92_Linux,MEDIUM
11,DATASET2,FACE_DETECT,1,0,303,1, 0, 0, 319,Chrome_92_Linux,MEDIUM
12,DATASET2,FACE_DETECT,0,0,342,1, 0, 0, 356,Chrome_92_Linux,MEDIUM
13,DATASET2,FACE_DETECT,1,0,314,1, 0, 0, 327,Chrome_92_Linux,MEDIUM
14,DATASET2,FACE_DETECT,2,0,334,1, 0, 0, 348,Chrome_92_Linux,MEDIUM
15,DATASET2,FACE_DETECT,1,0,314,1, 0, 0, 329,Chrome_92_Linux,MEDIUM
16,DATASET2,FACE_DETECT,1,0,305,1, 0, 0, 319,Chrome_92_Linux,MEDIUM
17,DATASET2,FACE_DETECT,1,0,311,1, 0, 0, 325,Chrome_92_Linux,MEDIUM
18,DATASET2,FACE_DETECT,0,0,325,1, 0, 0, 340,Chrome_92_Linux,MEDIUM
19,DATASET2,FACE_DETECT,0,0,317,1, 0, 0, 331,Chrome_92_Linux,MEDIUM
20,DATASET2,FACE_DETECT,1,0,328,1, 0, 0, 341,Chrome_92_Linux,MEDIUM
21,DATASET2,FACE_DETECT,1,0,321,1, 0, 0, 335,Chrome_92_Linux,MEDIUM
22,DATASET2,FACE_DETECT,0,0,311,1, 0, 0, 325,Chrome_92_Linux,MEDIUM
23,DATASET2,FACE_DETECT,3,0,313,1, 0, 0, 327,Chrome_92_Linux,MEDIUM
24,DATASET2,FACE_DETECT,3,0,313,1, 0, 0, 327,Chrome_92_Linux,MEDIUM
25,DATASET2,FACE_DETECT,0,0,311,0, 0, 0, 326,Chrome_92_Linux,MEDIUM
26,DATASET2,FACE_DETECT,2,0,314,1, 0, 0, 333,Chrome_92_Linux,MEDIUM
27,DATASET2,FACE_DETECT,2,0,325,1, 0, 0, 338,Chrome_92_Linux,MEDIUM
28,DATASET2,FACE_DETECT,1,0,320,1, 0, 0, 334,Chrome_92_Linux,MEDIUM
29,DATASET2,FACE_DETECT,1,0,302,1, 0, 0, 315,Chrome_92_Linux,MEDIUM
30,DATASET2,FACE_DETECT,0,0,275,1, 0, 0, 288,Chrome_92_Linux,MEDIUM
31,DATASET2,FACE_DETECT,0,0,371,0, 0, 0, 385,Chrome_92_Linux,MEDIUM
32,DATASET2,FACE_DETECT,0,0,278,1, 0, 0, 291,Chrome_92_Linux,MEDIUM
33,DATASET2,FACE_DETECT,1,0,298,1, 0, 0, 311,Chrome_92_Linux,MEDIUM
34,DATASET2,FACE_DETECT,0,0,275,1, 0, 0, 288,Chrome_92_Linux,MEDIUM
35,DATASET2,FACE_DETECT,0,0,235,1, 0, 0, 248,Chrome_92_Linux,MEDIUM
36,DATASET2,FACE_DETECT,0,0,235,1, 0, 0, 247,Chrome_92_Linux,MEDIUM
37,DATASET2,FACE_DETECT,0,0,249,1, 0, 0, 261,Chrome_92_Linux,MEDIUM
38,DATASET2,FACE_DETECT,2,0,310,1, 0, 0, 324,Chrome_92_Linux,MEDIUM
39,DATASET2,FACE_DETECT,0,0,309,1, 0, 0, 323,Chrome_92_Linux,MEDIUM
40,DATASET2,FACE_DETECT,0,0,334,0, 0, 0, 347,Chrome_92_Linux,MEDIUM
41,DATASET2,FACE_DETECT,0,0,330,1, 0, 0, 344,Chrome_92_Linux,MEDIUM
42,DATASET2,FACE_DETECT,0,0,323,1, 0, 0, 337,Chrome_92_Linux,MEDIUM
43,DATASET2,FACE_DETECT,2,0,321,0, 0, 0, 335,Chrome_92_Linux,MEDIUM
44,DATASET2,FACE_DETECT,1,0,332,1, 0, 0, 349,Chrome_92_Linux,MEDIUM
45,DATASET2,FACE_DETECT,1,0,316,1, 0, 0, 331,Chrome_92_Linux,MEDIUM
46,DATASET2,FACE_DETECT,1,0,341,0, 0, 0, 354,Chrome_92_Linux,MEDIUM
47,DATASET2,FACE_DETECT,1,0,341,1, 0, 0, 354,Chrome_92_Linux,MEDIUM
48,DATASET2,FACE_DETECT,0,0,362,1, 0, 0, 376,Chrome_92_Linux,MEDIUM
49,DATASET2,FACE_DETECT,1,0,342,0, 0, 0, 355,Chrome_92_Linux,MEDIUM
50,DATASET2,FACE_DETECT,0,0,324,1, 0, 0, 338,Chrome_92_Linux,MEDIUM
51,DATASET2,FACE_DETECT,0,0,330,1, 0, 0, 347,Chrome_92_Linux,MEDIUM
52,DATASET2,FACE_DETECT,1,0,331,1, 0, 0, 346,Chrome_92_Linux,MEDIUM
53,DATASET2,FACE_DETECT,0,0,323,1, 0, 0, 339,Chrome_92_Linux,MEDIUM
54,DATASET2,FACE_DETECT,1,0,320,1, 0, 0, 338,Chrome_92_Linux,MEDIUM
55,DATASET2,FACE_DETECT,1,0,244,1, 0, 0, 260,Chrome_92_Linux,MEDIUM
56,DATASET2,FACE_DETECT,1,0,239,1, 0, 0, 254,Chrome_92_Linux,MEDIUM
57,DATASET2,FACE_DETECT,0,0,235,1, 0, 0, 251,Chrome_92_Linux,MEDIUM
58,DATASET2,FACE_DETECT,1,0,315,0, 0, 0, 333,Chrome_92_Linux,MEDIUM
59,DATASET2,FACE_DETECT,0,0,236,1, 0, 0, 258,Chrome_92_Linux,MEDIUM
60,DATASET2,FACE_DETECT,1,0,323,0, 0, 0, 345,Chrome_92_Linux,MEDIUM
61,DATASET2,FACE_DETECT,0,0,336,1, 0, 0, 359,Chrome_92_Linux,MEDIUM
62,DATASET2,FACE_DETECT,1,0,338,1, 0, 0, 360,Chrome_92_Linux,MEDIUM
63,DATASET2,FACE_DETECT,1,0,349,1, 0, 0, 371,Chrome_92_Linux,MEDIUM
64,DATASET2,FACE_DETECT,1,0,310,1, 0, 0, 340,Chrome_92_Linux,MEDIUM
65,DATASET2,FACE_DETECT,1,0,303,1, 0, 0, 325,Chrome_92_Linux,MEDIUM
66,DATASET2,FACE_DETECT,0,0,348,1, 0, 0, 369,Chrome_92_Linux,MEDIUM
67,DATASET2,FACE_DETECT,1,0,346,0, 0, 0, 370,Chrome_92_Linux,MEDIUM
68,DATASET2,FACE_DETECT,2,0,310,1, 0, 0, 332,Chrome_92_Linux,MEDIUM
69,DATASET2,FACE_DETECT,0,0,359,0, 0, 0, 381,Chrome_92_Linux,MEDIUM
70,DATASET2,FACE_DETECT,2,0,312,1, 0, 0, 335,Chrome_92_Linux,MEDIUM
71,DATASET2,FACE_DETECT,0,0,354,1, 0, 0, 377,Chrome_92_Linux,MEDIUM
72,DATASET2,FACE_DETECT,0,0,353,1, 0, 0, 374,Chrome_92_Linux,MEDIUM
73,DATASET2,FACE_DETECT,1,0,354,0, 0, 0, 377,Chrome_92_Linux,MEDIUM
74,DATASET2,FACE_DETECT,0,0,345,1, 0, 0, 368,Chrome_92_Linux,MEDIUM
75,DATASET2,FACE_DETECT,3,0,308,1, 0, 0, 331,Chrome_92_Linux,MEDIUM
76,DATASET2,FACE_DETECT,1,0,347,1, 0, 0, 368,Chrome_92_Linux,MEDIUM
77,DATASET2,FACE_DETECT,2,0,328,1, 0, 0, 351,Chrome_92_Linux,MEDIUM
78,DATASET2,FACE_DETECT,0,0,347,1, 0, 0, 369,Chrome_92_Linux,MEDIUM
79,DATASET2,FACE_DETECT,0,0,348,1, 0, 0, 371,Chrome_92_Linux,MEDIUM
80,DATASET2,FACE_DETECT,1,0,354,0, 0, 0, 376,Chrome_92_Linux,MEDIUM
81,DATASET2,FACE_DETECT,2,0,307,1, 0, 0, 333,Chrome_92_Linux,MEDIUM
82,DATASET2,FACE_DETECT,1,0,312,1, 0, 0, 333,Chrome_92_Linux,MEDIUM
83,DATASET2,FACE_DETECT,2,0,319,1, 0, 0, 342,Chrome_92_Linux,MEDIUM
84,DATASET2,FACE_DETECT,1,0,318,1, 0, 0, 340,Chrome_92_Linux,MEDIUM
85,DATASET2,FACE_DETECT,0,0,316,1, 0, 0, 338,Chrome_92_Linux,MEDIUM
86,DATASET2,FACE_DETECT,1,0,315,0, 0, 0, 337,Chrome_92_Linux,MEDIUM
87,DATASET2,FACE_DETECT,1,0,349,0, 0, 0, 373,Chrome_92_Linux,MEDIUM
88,DATASET2,FACE_DETECT,1,0,322,1, 0, 0, 344,Chrome_92_Linux,MEDIUM
89,DATASET2,FACE_DETECT,1,0,316,1, 0, 0, 339,Chrome_92_Linux,MEDIUM
90,DATASET2,FACE_DETECT,0,0,347,1, 0, 0, 369,Chrome_92_Linux,MEDIUM
91,DATASET2,FACE_DETECT,1,0,345,1, 0, 0, 368,Chrome_92_Linux,MEDIUM
92,DATASET2,FACE_DETECT,0,0,356,1, 0, 0, 378,Chrome_92_Linux,MEDIUM
93,DATASET2,FACE_DETECT,3,0,347,1, 0, 0, 370,Chrome_92_Linux,MEDIUM
94,DATASET2,FACE_DETECT,1,0,342,0, 0, 0, 363,Chrome_92_Linux,MEDIUM
95,DATASET2,FACE_DETECT,1,0,346,1, 0, 0, 368,Chrome_92_Linux,MEDIUM
96,DATASET2,FACE_DETECT,0,0,268,1, 0, 0, 289,Chrome_92_Linux,MEDIUM
97,DATASET2,FACE_DETECT,0,0,138,1, 0, 0, 156,Chrome_92_Linux,MEDIUM
98,DATASET2,FACE_DETECT,0,0,163,1, 0, 0, 181,Chrome_92_Linux,MEDIUM
99,DATASET2,FACE_DETECT,0,0,159,1, 0, 0, 179,Chrome_92_Linux,MEDIUM
100,DATASET2,FACE_DETECT,0,0,159,1, 0, 0, 178,Chrome_92_Linux,MEDIUM
