id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
0,DATASET1,FACE_DETECT,1,0,123,1, 0, 0, 125,LINUX,SMALL
1,DATASET1,FACE_DETECT,0,0,30,0, 0, 0, 30,LINUX,SMALL
2,DATASET1,FACE_DETECT,1,0,28,0, 0, 0, 29,LINUX,SMALL
3,DATASET1,FACE_DETECT,1,0,29,0, 0, 0, 30,LINUX,SMALL
4,DATASET1,FACE_DETECT,0,0,23,0, 0, 0, 23,LINUX,SMALL
5,DATASET1,FACE_DETECT,1,0,22,0, 0, 0, 23,LINUX,SMALL
6,DATASET1,FACE_DETECT,1,0,22,0, 0, 0, 22,LINUX,SMALL
7,DATASET1,FACE_DETECT,1,0,23,0, 0, 0, 23,LINUX,SMALL
8,DATASET1,FACE_DETECT,1,0,23,0, 0, 0, 23,LINUX,SMALL
9,DATASET1,FACE_DETECT,2,0,24,0, 0, 0, 24,LINUX,SMALL
10,DATASET1,FACE_DETECT,1,0,24,0, 0, 0, 24,LINUX,SMALL
11,DATASET1,FACE_DETECT,1,0,24,0, 0, 0, 24,LINUX,SMALL
12,DATASET1,FACE_DETECT,0,0,24,0, 0, 0, 24,LINUX,SMALL
13,DATASET1,FACE_DETECT,1,0,23,0, 0, 0, 24,LINUX,SMALL
14,DATASET1,FACE_DETECT,2,0,25,0, 0, 0, 25,LINUX,SMALL
15,DATASET1,FACE_DETECT,1,0,23,0, 0, 0, 23,LINUX,SMALL
16,DATASET1,FACE_DETECT,0,0,29,0, 0, 0, 29,LINUX,SMALL
17,DATASET1,FACE_DETECT,0,0,27,0, 0, 0, 27,LINUX,SMALL
18,DATASET1,FACE_DETECT,0,0,29,0, 0, 0, 30,LINUX,SMALL
19,DATASET1,FACE_DETECT,0,0,27,0, 0, 0, 27,LINUX,SMALL
20,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 27,LINUX,SMALL
21,DATASET1,FACE_DETECT,0,0,27,0, 0, 0, 27,LINUX,SMALL
22,DATASET1,FACE_DETECT,0,0,28,0, 0, 0, 28,LINUX,SMALL
23,DATASET1,FACE_DETECT,0,0,28,0, 0, 0, 29,LINUX,SMALL
24,DATASET1,FACE_DETECT,0,0,28,0, 0, 0, 28,LINUX,SMALL
25,DATASET1,FACE_DETECT,0,0,28,0, 0, 0, 28,LINUX,SMALL
26,DATASET1,FACE_DETECT,0,0,28,0, 0, 0, 28,LINUX,SMALL
27,DATASET1,FACE_DETECT,0,0,27,0, 0, 0, 27,LINUX,SMALL
28,DATASET1,FACE_DETECT,0,0,27,0, 0, 0, 27,LINUX,SMALL
29,DATASET1,FACE_DETECT,0,0,27,0, 0, 0, 27,LINUX,SMALL
30,DATASET1,FACE_DETECT,0,0,27,0, 0, 0, 27,LINUX,SMALL
31,DATASET1,FACE_DETECT,0,0,21,0, 0, 0, 21,LINUX,SMALL
32,DATASET1,FACE_DETECT,0,0,24,0, 0, 0, 25,LINUX,SMALL
33,DATASET1,FACE_DETECT,1,0,21,0, 0, 0, 21,LINUX,SMALL
34,DATASET1,FACE_DETECT,0,0,18,0, 0, 0, 18,LINUX,SMALL
35,DATASET1,FACE_DETECT,0,0,19,0, 0, 0, 20,LINUX,SMALL
36,DATASET1,FACE_DETECT,0,0,20,0, 0, 0, 21,LINUX,SMALL
37,DATASET1,FACE_DETECT,0,0,21,0, 0, 0, 21,LINUX,SMALL
38,DATASET1,FACE_DETECT,0,0,20,0, 0, 0, 20,LINUX,SMALL
39,DATASET1,FACE_DETECT,1,0,20,0, 0, 0, 20,LINUX,SMALL
40,DATASET1,FACE_DETECT,1,0,21,0, 0, 0, 21,LINUX,SMALL
41,DATASET1,FACE_DETECT,1,0,20,0, 0, 0, 20,LINUX,SMALL
42,DATASET1,FACE_DETECT,0,0,19,0, 0, 0, 20,LINUX,SMALL
43,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 26,LINUX,SMALL
44,DATASET1,FACE_DETECT,1,0,27,0, 0, 0, 28,LINUX,SMALL
45,DATASET1,FACE_DETECT,1,0,27,0, 0, 0, 27,LINUX,SMALL
46,DATASET1,FACE_DETECT,1,0,27,0, 0, 0, 27,LINUX,SMALL
47,DATASET1,FACE_DETECT,1,0,26,0, 0, 0, 26,LINUX,SMALL
48,DATASET1,FACE_DETECT,0,0,27,0, 0, 0, 27,LINUX,SMALL
49,DATASET1,FACE_DETECT,2,0,26,0, 0, 0, 26,LINUX,SMALL
50,DATASET1,FACE_DETECT,2,0,25,0, 0, 0, 25,LINUX,SMALL
51,DATASET1,FACE_DETECT,2,0,26,0, 0, 0, 26,LINUX,SMALL
52,DATASET1,FACE_DETECT,2,0,26,0, 0, 0, 26,LINUX,SMALL
53,DATASET1,FACE_DETECT,2,0,27,0, 0, 0, 27,LINUX,SMALL
54,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 26,LINUX,SMALL
55,DATASET1,FACE_DETECT,2,0,19,0, 0, 0, 19,LINUX,SMALL
56,DATASET1,FACE_DETECT,1,0,20,0, 0, 0, 21,LINUX,SMALL
57,DATASET1,FACE_DETECT,1,0,19,0, 0, 0, 20,LINUX,SMALL
58,DATASET1,FACE_DETECT,1,0,20,0, 0, 0, 21,LINUX,SMALL
59,DATASET1,FACE_DETECT,1,0,19,0, 0, 0, 20,LINUX,SMALL
60,DATASET1,FACE_DETECT,1,0,27,0, 0, 0, 28,LINUX,SMALL
61,DATASET1,FACE_DETECT,0,0,27,0, 0, 0, 27,LINUX,SMALL
62,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 26,LINUX,SMALL
63,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 26,LINUX,SMALL
64,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 26,LINUX,SMALL
65,DATASET1,FACE_DETECT,1,0,26,0, 0, 0, 26,LINUX,SMALL
66,DATASET1,FACE_DETECT,0,0,27,0, 0, 0, 27,LINUX,SMALL
67,DATASET1,FACE_DETECT,1,0,27,0, 0, 0, 27,LINUX,SMALL
68,DATASET1,FACE_DETECT,0,0,27,0, 0, 0, 27,LINUX,SMALL
69,DATASET1,FACE_DETECT,1,0,19,0, 0, 0, 19,LINUX,SMALL
70,DATASET1,FACE_DETECT,1,0,19,0, 0, 0, 19,LINUX,SMALL
71,DATASET1,FACE_DETECT,0,0,20,0, 0, 0, 21,LINUX,SMALL
72,DATASET1,FACE_DETECT,1,0,19,0, 0, 0, 19,LINUX,SMALL
73,DATASET1,FACE_DETECT,1,0,19,0, 0, 0, 20,LINUX,SMALL
74,DATASET1,FACE_DETECT,2,0,19,0, 0, 0, 20,LINUX,SMALL
75,DATASET1,FACE_DETECT,1,0,20,0, 0, 0, 20,LINUX,SMALL
76,DATASET1,FACE_DETECT,1,0,19,0, 0, 0, 20,LINUX,SMALL
77,DATASET1,FACE_DETECT,1,0,19,0, 0, 0, 20,LINUX,SMALL
78,DATASET1,FACE_DETECT,1,0,21,0, 0, 0, 21,LINUX,SMALL
79,DATASET1,FACE_DETECT,1,0,20,0, 0, 0, 21,LINUX,SMALL
80,DATASET1,FACE_DETECT,1,0,19,0, 0, 0, 19,LINUX,SMALL
81,DATASET1,FACE_DETECT,1,0,20,0, 0, 0, 20,LINUX,SMALL
82,DATASET1,FACE_DETECT,2,0,26,0, 0, 0, 26,LINUX,SMALL
83,DATASET1,FACE_DETECT,2,0,26,0, 0, 0, 26,LINUX,SMALL
84,DATASET1,FACE_DETECT,2,0,26,0, 0, 0, 26,LINUX,SMALL
85,DATASET1,FACE_DETECT,0,0,25,0, 0, 0, 26,LINUX,SMALL
86,DATASET1,FACE_DETECT,1,0,25,0, 0, 0, 26,LINUX,SMALL
87,DATASET1,FACE_DETECT,2,0,26,0, 0, 0, 26,LINUX,SMALL
88,DATASET1,FACE_DETECT,1,0,25,0, 0, 0, 26,LINUX,SMALL
89,DATASET1,FACE_DETECT,0,0,25,0, 0, 0, 26,LINUX,SMALL
90,DATASET1,FACE_DETECT,2,0,26,0, 0, 0, 26,LINUX,SMALL
91,DATASET1,FACE_DETECT,2,0,26,0, 0, 0, 26,LINUX,SMALL
92,DATASET1,FACE_DETECT,1,0,26,0, 0, 0, 26,LINUX,SMALL
93,DATASET1,FACE_DETECT,1,0,26,0, 0, 0, 26,LINUX,SMALL
94,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 26,LINUX,SMALL
95,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 27,LINUX,SMALL
96,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 26,LINUX,SMALL
97,DATASET1,FACE_DETECT,1,0,26,0, 0, 0, 27,LINUX,SMALL
98,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 26,LINUX,SMALL
99,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 26,LINUX,SMALL
100,DATASET1,FACE_DETECT,0,0,27,0, 0, 0, 27,LINUX,SMALL
101,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 27,LINUX,SMALL
102,DATASET1,FACE_DETECT,0,0,27,0, 0, 0, 27,LINUX,SMALL
103,DATASET1,FACE_DETECT,0,0,27,0, 0, 0, 27,LINUX,SMALL
104,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 26,LINUX,SMALL
105,DATASET1,FACE_DETECT,0,0,25,0, 0, 0, 25,LINUX,SMALL
106,DATASET1,FACE_DETECT,2,0,25,0, 0, 0, 25,LINUX,SMALL
107,DATASET1,FACE_DETECT,0,0,25,0, 0, 0, 25,LINUX,SMALL
108,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 27,LINUX,SMALL
109,DATASET1,FACE_DETECT,0,0,21,0, 0, 0, 21,LINUX,SMALL
110,DATASET1,FACE_DETECT,1,0,22,0, 0, 0, 22,LINUX,SMALL
111,DATASET1,FACE_DETECT,1,0,19,0, 0, 0, 19,LINUX,SMALL
112,DATASET1,FACE_DETECT,1,0,21,0, 0, 0, 22,LINUX,SMALL
113,DATASET1,FACE_DETECT,1,0,21,0, 0, 0, 21,LINUX,SMALL
114,DATASET1,FACE_DETECT,1,0,20,0, 0, 0, 20,LINUX,SMALL
115,DATASET1,FACE_DETECT,1,0,21,0, 0, 0, 22,LINUX,SMALL
116,DATASET1,FACE_DETECT,1,0,19,0, 0, 0, 20,LINUX,SMALL
117,DATASET1,FACE_DETECT,1,0,26,0, 0, 0, 26,LINUX,SMALL
118,DATASET1,FACE_DETECT,1,0,26,0, 0, 0, 26,LINUX,SMALL
119,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 26,LINUX,SMALL
120,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 27,LINUX,SMALL
121,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 26,LINUX,SMALL
122,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 26,LINUX,SMALL
123,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 26,LINUX,SMALL
124,DATASET1,FACE_DETECT,1,0,26,0, 0, 0, 26,LINUX,SMALL
125,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 26,LINUX,SMALL
126,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 26,LINUX,SMALL
127,DATASET1,FACE_DETECT,1,0,24,0, 0, 0, 24,LINUX,SMALL
128,DATASET1,FACE_DETECT,1,0,25,0, 0, 0, 25,LINUX,SMALL
129,DATASET1,FACE_DETECT,1,0,24,0, 0, 0, 25,LINUX,SMALL
130,DATASET1,FACE_DETECT,1,0,29,0, 0, 0, 29,LINUX,SMALL
131,DATASET1,FACE_DETECT,1,0,25,0, 0, 0, 25,LINUX,SMALL
132,DATASET1,FACE_DETECT,1,0,24,0, 0, 0, 25,LINUX,SMALL
133,DATASET1,FACE_DETECT,1,0,25,0, 0, 0, 25,LINUX,SMALL
134,DATASET1,FACE_DETECT,1,0,27,0, 0, 0, 27,LINUX,SMALL
135,DATASET1,FACE_DETECT,1,0,25,0, 0, 0, 26,LINUX,SMALL
136,DATASET1,FACE_DETECT,1,0,26,0, 0, 0, 26,LINUX,SMALL
137,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 26,LINUX,SMALL
138,DATASET1,FACE_DETECT,1,0,26,0, 0, 0, 26,LINUX,SMALL
139,DATASET1,FACE_DETECT,1,0,27,0, 0, 0, 28,LINUX,SMALL
140,DATASET1,FACE_DETECT,1,0,28,0, 0, 0, 28,LINUX,SMALL
141,DATASET1,FACE_DETECT,1,0,26,0, 0, 0, 26,LINUX,SMALL
142,DATASET1,FACE_DETECT,1,0,26,0, 0, 0, 27,LINUX,SMALL
143,DATASET1,FACE_DETECT,1,0,25,0, 0, 0, 26,LINUX,SMALL
144,DATASET1,FACE_DETECT,1,0,25,0, 0, 0, 26,LINUX,SMALL
145,DATASET1,FACE_DETECT,0,0,25,0, 0, 0, 26,LINUX,SMALL
146,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 26,LINUX,SMALL
147,DATASET1,FACE_DETECT,1,0,26,0, 0, 0, 27,LINUX,SMALL
148,DATASET1,FACE_DETECT,1,0,26,0, 0, 0, 26,LINUX,SMALL
149,DATASET1,FACE_DETECT,2,0,26,0, 0, 0, 26,LINUX,SMALL
150,DATASET1,FACE_DETECT,1,0,26,0, 0, 0, 26,LINUX,SMALL
151,DATASET1,FACE_DETECT,2,0,26,0, 0, 0, 26,LINUX,SMALL
152,DATASET1,FACE_DETECT,2,0,26,0, 0, 0, 26,LINUX,SMALL
153,DATASET1,FACE_DETECT,1,0,26,0, 0, 0, 26,LINUX,SMALL
154,DATASET1,FACE_DETECT,0,0,27,0, 0, 0, 28,LINUX,SMALL
155,DATASET1,FACE_DETECT,0,0,27,0, 0, 0, 27,LINUX,SMALL
156,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 26,LINUX,SMALL
157,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 27,LINUX,SMALL
158,DATASET1,FACE_DETECT,0,0,28,0, 0, 0, 29,LINUX,SMALL
159,DATASET1,FACE_DETECT,0,0,26,0, 0, 0, 27,LINUX,SMALL
160,DATASET1,FACE_DETECT,0,0,27,0, 0, 0, 27,LINUX,SMALL
161,DATASET1,FACE_DETECT,0,0,27,0, 0, 0, 27,LINUX,SMALL
162,DATASET1,FACE_DETECT,0,0,27,0, 0, 0, 27,LINUX,SMALL

