workload,dataset,resolution,system,total_frames,total_frames_processeds,test_total_time_ms,log_file
FACE_DETECT,DATASET1,SMALL,Firefox_91_UNIX,163,163,19565,LOG_FACE_DETECT_DATASET1_SMALL_Firefox_91_UNIX.csv
