id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
0,DATASET3,FACE_DETECT,0,0,165,1, 0, 1, 168,LINUX,MEDIUM
1,DATASET3,FACE_DETECT,0,0,52,0, 0, 0, 53,LINUX,MEDIUM
2,DATASET3,FACE_DETECT,0,0,91,0, 0, 0, 91,LINUX,MEDIUM
3,DATASET3,FACE_DETECT,2,0,59,0, 0, 0, 59,LINUX,MEDIUM
4,DATASET3,FACE_DETECT,3,0,61,0, 0, 0, 62,LINUX,MEDIUM
5,DATASET3,FACE_DETECT,2,0,63,0, 0, 0, 64,LINUX,MEDIUM
6,DATASET3,FACE_DETECT,0,0,63,0, 0, 0, 64,LINUX,MEDIUM
7,DATASET3,FACE_DETECT,2,0,66,0, 0, 0, 66,LINUX,MEDIUM
8,DATASET3,FACE_DETECT,1,0,66,0, 0, 0, 67,LINUX,MEDIUM
9,DATASET3,FACE_DETECT,2,0,69,0, 0, 0, 70,LINUX,MEDIUM
10,DATASET3,FACE_DETECT,2,0,68,0, 0, 0, 68,LINUX,MEDIUM
11,DATASET3,FACE_DETECT,3,0,68,0, 0, 0, 68,LINUX,MEDIUM
12,DATASET3,FACE_DETECT,2,0,68,0, 0, 0, 69,LINUX,MEDIUM
13,DATASET3,FACE_DETECT,2,0,68,0, 0, 0, 69,LINUX,MEDIUM
14,DATASET3,FACE_DETECT,0,0,70,0, 0, 0, 71,LINUX,MEDIUM
15,DATASET3,FACE_DETECT,1,0,69,0, 0, 0, 70,LINUX,MEDIUM
16,DATASET3,FACE_DETECT,1,0,71,0, 0, 0, 72,LINUX,MEDIUM
17,DATASET3,FACE_DETECT,1,0,70,0, 0, 0, 70,LINUX,MEDIUM
18,DATASET3,FACE_DETECT,1,0,69,0, 0, 0, 70,LINUX,MEDIUM
19,DATASET3,FACE_DETECT,0,0,69,0, 0, 0, 69,LINUX,MEDIUM
20,DATASET3,FACE_DETECT,0,0,109,0, 0, 0, 110,LINUX,MEDIUM
21,DATASET3,FACE_DETECT,1,0,94,0, 0, 0, 95,LINUX,MEDIUM
22,DATASET3,FACE_DETECT,1,0,93,0, 0, 0, 93,LINUX,MEDIUM
23,DATASET3,FACE_DETECT,1,0,96,0, 0, 0, 97,LINUX,MEDIUM
24,DATASET3,FACE_DETECT,1,0,92,0, 0, 0, 93,LINUX,MEDIUM
25,DATASET3,FACE_DETECT,1,0,92,0, 0, 0, 93,LINUX,MEDIUM
26,DATASET3,FACE_DETECT,2,0,100,0, 0, 0, 100,LINUX,MEDIUM
27,DATASET3,FACE_DETECT,1,0,93,0, 0, 0, 94,LINUX,MEDIUM
28,DATASET3,FACE_DETECT,1,0,102,0, 0, 0, 102,LINUX,MEDIUM
29,DATASET3,FACE_DETECT,1,0,94,0, 0, 0, 95,LINUX,MEDIUM
30,DATASET3,FACE_DETECT,1,0,99,0, 0, 0, 100,LINUX,MEDIUM
31,DATASET3,FACE_DETECT,1,0,103,0, 0, 0, 104,LINUX,MEDIUM
32,DATASET3,FACE_DETECT,2,0,100,0, 0, 0, 101,LINUX,MEDIUM
33,DATASET3,FACE_DETECT,1,0,100,0, 0, 0, 101,LINUX,MEDIUM
34,DATASET3,FACE_DETECT,2,0,71,0, 0, 0, 71,LINUX,MEDIUM
35,DATASET3,FACE_DETECT,1,0,69,0, 0, 0, 70,LINUX,MEDIUM
36,DATASET3,FACE_DETECT,1,0,70,0, 0, 0, 71,LINUX,MEDIUM
37,DATASET3,FACE_DETECT,1,0,75,0, 0, 0, 76,LINUX,MEDIUM
38,DATASET3,FACE_DETECT,0,0,69,0, 0, 0, 70,LINUX,MEDIUM
39,DATASET3,FACE_DETECT,1,0,72,0, 0, 0, 72,LINUX,MEDIUM
40,DATASET3,FACE_DETECT,0,0,73,0, 0, 0, 74,LINUX,MEDIUM
41,DATASET3,FACE_DETECT,1,0,71,0, 0, 0, 72,LINUX,MEDIUM
42,DATASET3,FACE_DETECT,2,0,72,0, 0, 0, 73,LINUX,MEDIUM
43,DATASET3,FACE_DETECT,0,0,73,0, 0, 0, 74,LINUX,MEDIUM
44,DATASET3,FACE_DETECT,0,0,63,0, 0, 0, 64,LINUX,MEDIUM
45,DATASET3,FACE_DETECT,0,0,111,0, 0, 0, 112,LINUX,MEDIUM
46,DATASET3,FACE_DETECT,0,0,55,0, 0, 0, 56,LINUX,MEDIUM
47,DATASET3,FACE_DETECT,1,0,57,0, 0, 0, 57,LINUX,MEDIUM
48,DATASET3,FACE_DETECT,1,0,53,0, 0, 0, 54,LINUX,MEDIUM
49,DATASET3,FACE_DETECT,1,0,56,0, 0, 0, 57,LINUX,MEDIUM
50,DATASET3,FACE_DETECT,1,0,57,0, 0, 0, 58,LINUX,MEDIUM
51,DATASET3,FACE_DETECT,1,0,57,0, 0, 0, 58,LINUX,MEDIUM
52,DATASET3,FACE_DETECT,0,0,53,0, 0, 0, 54,LINUX,MEDIUM
53,DATASET3,FACE_DETECT,0,0,55,0, 0, 0, 56,LINUX,MEDIUM
54,DATASET3,FACE_DETECT,0,0,72,0, 0, 0, 73,LINUX,MEDIUM
55,DATASET3,FACE_DETECT,1,0,72,0, 0, 0, 73,LINUX,MEDIUM
56,DATASET3,FACE_DETECT,1,0,71,0, 0, 0, 72,LINUX,MEDIUM
57,DATASET3,FACE_DETECT,0,0,72,0, 0, 0, 73,LINUX,MEDIUM
58,DATASET3,FACE_DETECT,0,0,71,0, 0, 0, 72,LINUX,MEDIUM
59,DATASET3,FACE_DETECT,1,0,74,0, 0, 0, 75,LINUX,MEDIUM
60,DATASET3,FACE_DETECT,2,0,72,0, 0, 0, 73,LINUX,MEDIUM
61,DATASET3,FACE_DETECT,4,0,72,0, 0, 0, 73,LINUX,MEDIUM
62,DATASET3,FACE_DETECT,2,0,73,0, 0, 0, 74,LINUX,MEDIUM
63,DATASET3,FACE_DETECT,1,0,73,0, 0, 0, 74,LINUX,MEDIUM
64,DATASET3,FACE_DETECT,0,0,76,0, 0, 0, 76,LINUX,MEDIUM
65,DATASET3,FACE_DETECT,1,0,74,0, 0, 0, 75,LINUX,MEDIUM
66,DATASET3,FACE_DETECT,2,0,71,0, 0, 0, 72,LINUX,MEDIUM
67,DATASET3,FACE_DETECT,2,0,74,0, 0, 0, 75,LINUX,MEDIUM
68,DATASET3,FACE_DETECT,2,0,72,0, 0, 0, 72,LINUX,MEDIUM
69,DATASET3,FACE_DETECT,0,0,111,0, 0, 0, 112,LINUX,MEDIUM
70,DATASET3,FACE_DETECT,1,0,78,0, 0, 0, 79,LINUX,MEDIUM
71,DATASET3,FACE_DETECT,1,0,80,0, 0, 0, 80,LINUX,MEDIUM
72,DATASET3,FACE_DETECT,1,0,80,0, 0, 0, 80,LINUX,MEDIUM
73,DATASET3,FACE_DETECT,1,0,78,0, 0, 0, 78,LINUX,MEDIUM
74,DATASET3,FACE_DETECT,0,0,81,0, 0, 0, 81,LINUX,MEDIUM
75,DATASET3,FACE_DETECT,0,0,80,0, 0, 0, 81,LINUX,MEDIUM
76,DATASET3,FACE_DETECT,1,0,78,0, 0, 0, 79,LINUX,MEDIUM
77,DATASET3,FACE_DETECT,1,0,77,0, 0, 0, 78,LINUX,MEDIUM
78,DATASET3,FACE_DETECT,2,0,77,0, 0, 0, 78,LINUX,MEDIUM
79,DATASET3,FACE_DETECT,1,0,76,0, 0, 0, 77,LINUX,MEDIUM
80,DATASET3,FACE_DETECT,0,0,56,0, 0, 0, 57,LINUX,MEDIUM
81,DATASET3,FACE_DETECT,1,0,56,0, 0, 0, 57,LINUX,MEDIUM
82,DATASET3,FACE_DETECT,0,0,51,0, 0, 0, 51,LINUX,MEDIUM
83,DATASET3,FACE_DETECT,0,0,57,0, 0, 0, 58,LINUX,MEDIUM
