id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
0,DATASET3,FACE_DETECT,0,0,135,0, 0, 0, 143,Chrome_92_Linux,SMALL
1,DATASET3,FACE_DETECT,0,0,92,0, 0, 0, 98,Chrome_92_Linux,SMALL
2,DATASET3,FACE_DETECT,0,0,142,0, 0, 0, 149,Chrome_92_Linux,SMALL
3,DATASET3,FACE_DETECT,0,0,111,0, 0, 0, 116,Chrome_92_Linux,SMALL
4,DATASET3,FACE_DETECT,0,0,113,0, 0, 0, 119,Chrome_92_Linux,SMALL
5,DATASET3,FACE_DETECT,0,0,113,0, 0, 0, 119,Chrome_92_Linux,SMALL
6,DATASET3,FACE_DETECT,1,0,113,0, 0, 0, 119,Chrome_92_Linux,SMALL
7,DATASET3,FACE_DETECT,0,0,113,0, 0, 0, 118,Chrome_92_Linux,SMALL
8,DATASET3,FACE_DETECT,0,0,112,0, 0, 0, 118,Chrome_92_Linux,SMALL
9,DATASET3,FACE_DETECT,1,0,113,0, 0, 0, 119,Chrome_92_Linux,SMALL
10,DATASET3,FACE_DETECT,0,0,112,0, 0, 0, 118,Chrome_92_Linux,SMALL
11,DATASET3,FACE_DETECT,2,0,111,0, 0, 0, 117,Chrome_92_Linux,SMALL
12,DATASET3,FACE_DETECT,0,0,114,0, 0, 0, 120,Chrome_92_Linux,SMALL
13,DATASET3,FACE_DETECT,0,0,111,0, 0, 0, 117,Chrome_92_Linux,SMALL
14,DATASET3,FACE_DETECT,0,0,111,0, 0, 0, 117,Chrome_92_Linux,SMALL
15,DATASET3,FACE_DETECT,2,0,111,0, 0, 0, 117,Chrome_92_Linux,SMALL
16,DATASET3,FACE_DETECT,1,0,112,0, 0, 0, 118,Chrome_92_Linux,SMALL
17,DATASET3,FACE_DETECT,1,0,111,0, 0, 0, 116,Chrome_92_Linux,SMALL
18,DATASET3,FACE_DETECT,1,0,111,0, 0, 0, 117,Chrome_92_Linux,SMALL
19,DATASET3,FACE_DETECT,0,0,111,0, 0, 0, 117,Chrome_92_Linux,SMALL
20,DATASET3,FACE_DETECT,0,0,149,0, 0, 0, 155,Chrome_92_Linux,SMALL
21,DATASET3,FACE_DETECT,1,0,137,0, 0, 0, 143,Chrome_92_Linux,SMALL
22,DATASET3,FACE_DETECT,1,0,134,0, 0, 0, 141,Chrome_92_Linux,SMALL
23,DATASET3,FACE_DETECT,1,0,142,0, 0, 0, 148,Chrome_92_Linux,SMALL
24,DATASET3,FACE_DETECT,1,0,134,0, 0, 0, 140,Chrome_92_Linux,SMALL
25,DATASET3,FACE_DETECT,1,0,135,0, 0, 0, 141,Chrome_92_Linux,SMALL
26,DATASET3,FACE_DETECT,2,0,137,0, 0, 0, 144,Chrome_92_Linux,SMALL
27,DATASET3,FACE_DETECT,2,0,113,0, 0, 0, 118,Chrome_92_Linux,SMALL
28,DATASET3,FACE_DETECT,0,0,112,0, 0, 0, 118,Chrome_92_Linux,SMALL
29,DATASET3,FACE_DETECT,1,0,138,0, 0, 0, 144,Chrome_92_Linux,SMALL
30,DATASET3,FACE_DETECT,1,0,140,0, 0, 0, 146,Chrome_92_Linux,SMALL
31,DATASET3,FACE_DETECT,0,0,111,0, 0, 0, 117,Chrome_92_Linux,SMALL
32,DATASET3,FACE_DETECT,1,0,111,0, 0, 0, 117,Chrome_92_Linux,SMALL
33,DATASET3,FACE_DETECT,1,0,144,0, 0, 0, 150,Chrome_92_Linux,SMALL
34,DATASET3,FACE_DETECT,1,0,136,0, 0, 0, 146,Chrome_92_Linux,SMALL
35,DATASET3,FACE_DETECT,0,0,91,0, 0, 0, 97,Chrome_92_Linux,SMALL
36,DATASET3,FACE_DETECT,0,0,112,0, 0, 0, 118,Chrome_92_Linux,SMALL
37,DATASET3,FACE_DETECT,1,0,145,0, 0, 0, 151,Chrome_92_Linux,SMALL
38,DATASET3,FACE_DETECT,0,0,95,0, 0, 0, 101,Chrome_92_Linux,SMALL
