id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
0,DATASET2,FACE_DETECT,0,0,344,1, 0, 0, 348,Firefox_91_UNIX,MEDIUM
1,DATASET2,FACE_DETECT,0,0,143,2, 0, 0, 146,Firefox_91_UNIX,MEDIUM
2,DATASET2,FACE_DETECT,0,0,382,2, 0, 0, 385,Firefox_91_UNIX,MEDIUM
3,DATASET2,FACE_DETECT,0,0,167,2, 0, 0, 171,Firefox_91_UNIX,MEDIUM
4,DATASET2,FACE_DETECT,0,0,165,1, 0, 0, 168,Firefox_91_UNIX,MEDIUM
5,DATASET2,FACE_DETECT,0,0,163,1, 0, 0, 165,Firefox_91_UNIX,MEDIUM
6,DATASET2,FACE_DETECT,0,0,271,1, 0, 0, 274,Firefox_91_UNIX,MEDIUM
7,DATASET2,FACE_DETECT,0,0,320,1, 0, 0, 323,Firefox_91_UNIX,MEDIUM
8,DATASET2,FACE_DETECT,1,0,309,1, 1, 0, 312,Firefox_91_UNIX,MEDIUM
9,DATASET2,FACE_DETECT,0,0,371,1, 0, 0, 373,Firefox_91_UNIX,MEDIUM
10,DATASET2,FACE_DETECT,0,0,339,1, 0, 0, 342,Firefox_91_UNIX,MEDIUM
11,DATASET2,FACE_DETECT,1,0,315,1, 0, 0, 326,Firefox_91_UNIX,MEDIUM
12,DATASET2,FACE_DETECT,1,0,340,1, 0, 0, 350,Firefox_91_UNIX,MEDIUM
13,DATASET2,FACE_DETECT,0,0,319,2, 0, 0, 330,Firefox_91_UNIX,MEDIUM
14,DATASET2,FACE_DETECT,1,0,312,2, 0, 0, 322,Firefox_91_UNIX,MEDIUM
15,DATASET2,FACE_DETECT,0,0,286,1, 0, 0, 294,Firefox_91_UNIX,MEDIUM
16,DATASET2,FACE_DETECT,0,0,289,1, 0, 0, 297,Firefox_91_UNIX,MEDIUM
17,DATASET2,FACE_DETECT,0,0,284,1, 0, 0, 292,Firefox_91_UNIX,MEDIUM
18,DATASET2,FACE_DETECT,0,0,244,1, 0, 0, 252,Firefox_91_UNIX,MEDIUM
19,DATASET2,FACE_DETECT,0,0,243,2, 0, 0, 252,Firefox_91_UNIX,MEDIUM
20,DATASET2,FACE_DETECT,0,0,259,1, 0, 0, 267,Firefox_91_UNIX,MEDIUM
21,DATASET2,FACE_DETECT,0,0,327,2, 0, 0, 337,Firefox_91_UNIX,MEDIUM
22,DATASET2,FACE_DETECT,0,0,308,1, 0, 0, 318,Firefox_91_UNIX,MEDIUM
23,DATASET2,FACE_DETECT,0,0,336,2, 0, 0, 348,Firefox_91_UNIX,MEDIUM
24,DATASET2,FACE_DETECT,0,0,328,1, 0, 0, 338,Firefox_91_UNIX,MEDIUM
25,DATASET2,FACE_DETECT,1,0,330,2, 0, 0, 341,Firefox_91_UNIX,MEDIUM
26,DATASET2,FACE_DETECT,2,0,320,2, 0, 0, 330,Firefox_91_UNIX,MEDIUM
27,DATASET2,FACE_DETECT,0,0,334,2, 0, 0, 345,Firefox_91_UNIX,MEDIUM
28,DATASET2,FACE_DETECT,0,0,344,1, 0, 0, 353,Firefox_91_UNIX,MEDIUM
29,DATASET2,FACE_DETECT,1,0,358,1, 0, 0, 368,Firefox_91_UNIX,MEDIUM
30,DATASET2,FACE_DETECT,2,0,314,2, 0, 0, 328,Firefox_91_UNIX,MEDIUM
31,DATASET2,FACE_DETECT,1,0,313,1, 0, 0, 324,Firefox_91_UNIX,MEDIUM
32,DATASET2,FACE_DETECT,1,0,322,2, 1, 0, 333,Firefox_91_UNIX,MEDIUM
33,DATASET2,FACE_DETECT,1,0,326,1, 0, 0, 335,Firefox_91_UNIX,MEDIUM
34,DATASET2,FACE_DETECT,3,0,324,1, 0, 0, 334,Firefox_91_UNIX,MEDIUM
35,DATASET2,FACE_DETECT,3,0,323,2, 1, 0, 335,Firefox_91_UNIX,MEDIUM
36,DATASET2,FACE_DETECT,2,0,325,1, 0, 0, 335,Firefox_91_UNIX,MEDIUM
