id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
0,DATASET2,FACE_DETECT,2,0,863,4, 0, 0, 924,Chrome_92_Linux,LARGE
1,DATASET2,FACE_DETECT,0,0,860,4, 0, 0, 900,Chrome_92_Linux,LARGE
2,DATASET2,FACE_DETECT,1,0,968,2, 0, 0, 1007,Chrome_92_Linux,LARGE
3,DATASET2,FACE_DETECT,0,0,802,3, 0, 0, 835,Chrome_92_Linux,LARGE
4,DATASET2,FACE_DETECT,3,0,893,2, 0, 0, 931,Chrome_92_Linux,LARGE
5,DATASET2,FACE_DETECT,3,0,786,2, 0, 0, 825,Chrome_92_Linux,LARGE
6,DATASET2,FACE_DETECT,1,0,945,2, 0, 0, 984,Chrome_92_Linux,LARGE
7,DATASET2,FACE_DETECT,0,0,958,2, 0, 0, 1008,Chrome_92_Linux,LARGE
8,DATASET2,FACE_DETECT,0,0,954,2, 0, 0, 1005,Chrome_92_Linux,LARGE
9,DATASET2,FACE_DETECT,3,0,944,2, 0, 0, 997,Chrome_92_Linux,LARGE
10,DATASET2,FACE_DETECT,2,0,944,2, 0, 0, 999,Chrome_92_Linux,LARGE
11,DATASET2,FACE_DETECT,0,0,894,2, 0, 0, 945,Chrome_92_Linux,LARGE
12,DATASET2,FACE_DETECT,1,0,733,2, 0, 0, 783,Chrome_92_Linux,LARGE
13,DATASET2,FACE_DETECT,1,0,760,2, 0, 0, 809,Chrome_92_Linux,LARGE
14,DATASET2,FACE_DETECT,1,0,786,2, 0, 0, 835,Chrome_92_Linux,LARGE
15,DATASET2,FACE_DETECT,1,0,801,2, 0, 0, 853,Chrome_92_Linux,LARGE
16,DATASET2,FACE_DETECT,1,0,801,2, 0, 0, 851,Chrome_92_Linux,LARGE
17,DATASET2,FACE_DETECT,1,0,815,3, 0, 0, 866,Chrome_92_Linux,LARGE
18,DATASET2,FACE_DETECT,2,0,830,2, 0, 0, 907,Chrome_92_Linux,LARGE
19,DATASET2,FACE_DETECT,2,0,816,2, 0, 0, 880,Chrome_92_Linux,LARGE
20,DATASET2,FACE_DETECT,2,0,809,2, 0, 0, 859,Chrome_92_Linux,LARGE
21,DATASET2,FACE_DETECT,2,0,815,2, 0, 0, 868,Chrome_92_Linux,LARGE
22,DATASET2,FACE_DETECT,1,0,777,2, 0, 0, 829,Chrome_92_Linux,LARGE
23,DATASET2,FACE_DETECT,2,0,789,2, 0, 0, 840,Chrome_92_Linux,LARGE
24,DATASET2,FACE_DETECT,0,0,802,2, 0, 0, 853,Chrome_92_Linux,LARGE
25,DATASET2,FACE_DETECT,0,0,851,2, 0, 0, 903,Chrome_92_Linux,LARGE
26,DATASET2,FACE_DETECT,0,0,817,2, 0, 0, 866,Chrome_92_Linux,LARGE
27,DATASET2,FACE_DETECT,1,0,863,2, 0, 0, 913,Chrome_92_Linux,LARGE
28,DATASET2,FACE_DETECT,1,0,816,2, 0, 0, 868,Chrome_92_Linux,LARGE
29,DATASET2,FACE_DETECT,2,0,788,2, 0, 0, 840,Chrome_92_Linux,LARGE
30,DATASET2,FACE_DETECT,0,0,778,2, 0, 0, 829,Chrome_92_Linux,LARGE
31,DATASET2,FACE_DETECT,1,0,754,2, 0, 0, 805,Chrome_92_Linux,LARGE
32,DATASET2,FACE_DETECT,1,0,816,2, 0, 0, 866,Chrome_92_Linux,LARGE
33,DATASET2,FACE_DETECT,1,0,814,2, 0, 0, 864,Chrome_92_Linux,LARGE
34,DATASET2,FACE_DETECT,1,0,795,2, 0, 0, 846,Chrome_92_Linux,LARGE
35,DATASET2,FACE_DETECT,0,0,961,2, 0, 0, 1013,Chrome_92_Linux,LARGE
36,DATASET2,FACE_DETECT,0,0,966,2, 0, 0, 1018,Chrome_92_Linux,LARGE
37,DATASET2,FACE_DETECT,0,0,868,2, 0, 0, 918,Chrome_92_Linux,LARGE
38,DATASET2,FACE_DETECT,0,0,861,2, 0, 0, 911,Chrome_92_Linux,LARGE
39,DATASET2,FACE_DETECT,1,0,859,2, 0, 0, 910,Chrome_92_Linux,LARGE
40,DATASET2,FACE_DETECT,2,0,856,2, 0, 0, 906,Chrome_92_Linux,LARGE
41,DATASET2,FACE_DETECT,2,0,861,2, 0, 0, 914,Chrome_92_Linux,LARGE
42,DATASET2,FACE_DETECT,1,0,843,2, 0, 0, 892,Chrome_92_Linux,LARGE
43,DATASET2,FACE_DETECT,0,0,852,2, 0, 0, 902,Chrome_92_Linux,LARGE
44,DATASET2,FACE_DETECT,0,0,872,2, 0, 0, 923,Chrome_92_Linux,LARGE
45,DATASET2,FACE_DETECT,3,0,884,2, 0, 0, 942,Chrome_92_Linux,LARGE
46,DATASET2,FACE_DETECT,3,0,953,2, 0, 0, 1003,Chrome_92_Linux,LARGE
47,DATASET2,FACE_DETECT,2,0,951,2, 0, 0, 1004,Chrome_92_Linux,LARGE
48,DATASET2,FACE_DETECT,2,0,977,2, 0, 0, 1029,Chrome_92_Linux,LARGE
49,DATASET2,FACE_DETECT,1,0,980,2, 0, 0, 1031,Chrome_92_Linux,LARGE
50,DATASET2,FACE_DETECT,2,0,963,2, 0, 0, 1015,Chrome_92_Linux,LARGE
51,DATASET2,FACE_DETECT,2,0,878,2, 0, 0, 931,Chrome_92_Linux,LARGE
52,DATASET2,FACE_DETECT,0,0,830,2, 0, 0, 878,Chrome_92_Linux,LARGE
53,DATASET2,FACE_DETECT,1,0,914,2, 0, 0, 964,Chrome_92_Linux,LARGE
54,DATASET2,FACE_DETECT,0,0,821,2, 0, 0, 876,Chrome_92_Linux,LARGE
55,DATASET2,FACE_DETECT,1,0,789,2, 0, 0, 838,Chrome_92_Linux,LARGE
56,DATASET2,FACE_DETECT,0,0,843,2, 0, 0, 890,Chrome_92_Linux,LARGE
57,DATASET2,FACE_DETECT,0,0,915,2, 0, 0, 966,Chrome_92_Linux,LARGE
58,DATASET2,FACE_DETECT,1,0,911,2, 0, 0, 959,Chrome_92_Linux,LARGE
59,DATASET2,FACE_DETECT,1,0,882,2, 0, 0, 931,Chrome_92_Linux,LARGE
60,DATASET2,FACE_DETECT,1,0,817,2, 0, 0, 868,Chrome_92_Linux,LARGE
61,DATASET2,FACE_DETECT,2,0,817,2, 0, 0, 867,Chrome_92_Linux,LARGE
62,DATASET2,FACE_DETECT,1,0,720,2, 0, 0, 766,Chrome_92_Linux,LARGE
63,DATASET2,FACE_DETECT,0,0,647,2, 0, 0, 700,Chrome_92_Linux,LARGE
64,DATASET2,FACE_DETECT,2,0,673,2, 0, 0, 721,Chrome_92_Linux,LARGE
65,DATASET2,FACE_DETECT,1,0,663,2, 0, 0, 710,Chrome_92_Linux,LARGE
66,DATASET2,FACE_DETECT,0,0,940,2, 0, 0, 990,Chrome_92_Linux,LARGE
67,DATASET2,FACE_DETECT,0,0,923,2, 0, 0, 975,Chrome_92_Linux,LARGE
68,DATASET2,FACE_DETECT,0,0,939,2, 0, 0, 989,Chrome_92_Linux,LARGE
69,DATASET2,FACE_DETECT,2,0,945,2, 0, 0, 996,Chrome_92_Linux,LARGE
70,DATASET2,FACE_DETECT,2,0,913,2, 0, 0, 964,Chrome_92_Linux,LARGE
71,DATASET2,FACE_DETECT,2,0,938,2, 0, 0, 988,Chrome_92_Linux,LARGE
72,DATASET2,FACE_DETECT,0,0,549,2, 0, 0, 600,Chrome_92_Linux,LARGE
73,DATASET2,FACE_DETECT,0,0,554,2, 0, 0, 602,Chrome_92_Linux,LARGE
74,DATASET2,FACE_DETECT,0,0,594,2, 0, 0, 641,Chrome_92_Linux,LARGE
75,DATASET2,FACE_DETECT,1,0,589,2, 0, 0, 637,Chrome_92_Linux,LARGE
76,DATASET2,FACE_DETECT,1,0,582,2, 0, 0, 631,Chrome_92_Linux,LARGE
77,DATASET2,FACE_DETECT,0,0,569,2, 0, 0, 618,Chrome_92_Linux,LARGE
78,DATASET2,FACE_DETECT,0,0,571,2, 0, 0, 619,Chrome_92_Linux,LARGE
79,DATASET2,FACE_DETECT,1,0,792,2, 0, 0, 842,Chrome_92_Linux,LARGE
80,DATASET2,FACE_DETECT,2,0,787,2, 0, 0, 839,Chrome_92_Linux,LARGE
81,DATASET2,FACE_DETECT,1,0,796,2, 0, 0, 851,Chrome_92_Linux,LARGE
82,DATASET2,FACE_DETECT,2,0,832,2, 0, 0, 882,Chrome_92_Linux,LARGE
83,DATASET2,FACE_DETECT,0,0,824,2, 0, 0, 877,Chrome_92_Linux,LARGE
84,DATASET2,FACE_DETECT,0,0,671,2, 0, 0, 718,Chrome_92_Linux,LARGE
85,DATASET2,FACE_DETECT,0,0,230,3, 0, 0, 274,Chrome_92_Linux,LARGE
86,DATASET2,FACE_DETECT,0,0,314,3, 0, 0, 360,Chrome_92_Linux,LARGE
87,DATASET2,FACE_DETECT,0,0,292,3, 0, 0, 337,Chrome_92_Linux,LARGE
88,DATASET2,FACE_DETECT,1,0,866,2, 0, 0, 917,Chrome_92_Linux,LARGE
89,DATASET2,FACE_DETECT,1,0,1016,3, 0, 0, 1085,Chrome_92_Linux,LARGE
90,DATASET2,FACE_DETECT,1,0,846,2, 0, 0, 902,Chrome_92_Linux,LARGE
91,DATASET2,FACE_DETECT,5,0,1092,3, 0, 0, 1143,Chrome_92_Linux,LARGE
92,DATASET2,FACE_DETECT,2,0,914,2, 0, 0, 964,Chrome_92_Linux,LARGE
93,DATASET2,FACE_DETECT,2,0,1078,2, 0, 0, 1128,Chrome_92_Linux,LARGE
94,DATASET2,FACE_DETECT,0,0,940,2, 0, 0, 992,Chrome_92_Linux,LARGE
95,DATASET2,FACE_DETECT,2,0,868,2, 0, 0, 917,Chrome_92_Linux,LARGE
96,DATASET2,FACE_DETECT,2,0,909,2, 0, 0, 961,Chrome_92_Linux,LARGE
97,DATASET2,FACE_DETECT,2,0,904,2, 0, 0, 954,Chrome_92_Linux,LARGE
