id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
0,DATASET2,FACE_DETECT,1,0,152,1, 0, 0, 154,LINUX,MEDIUM
1,DATASET2,FACE_DETECT,0,0,76,0, 0, 0, 77,LINUX,MEDIUM
2,DATASET2,FACE_DETECT,1,0,91,0, 0, 0, 91,LINUX,MEDIUM
3,DATASET2,FACE_DETECT,0,0,89,0, 0, 0, 90,LINUX,MEDIUM
4,DATASET2,FACE_DETECT,1,0,96,0, 0, 0, 96,LINUX,MEDIUM
5,DATASET2,FACE_DETECT,2,0,92,0, 0, 0, 93,LINUX,MEDIUM
6,DATASET2,FACE_DETECT,0,0,109,0, 0, 0, 110,LINUX,MEDIUM
7,DATASET2,FACE_DETECT,1,0,109,0, 0, 0, 109,LINUX,MEDIUM
8,DATASET2,FACE_DETECT,0,0,110,0, 0, 0, 111,LINUX,MEDIUM
9,DATASET2,FACE_DETECT,2,0,112,0, 0, 0, 113,LINUX,MEDIUM
10,DATASET2,FACE_DETECT,1,0,111,0, 0, 0, 111,LINUX,MEDIUM
11,DATASET2,FACE_DETECT,0,0,103,0, 0, 0, 103,LINUX,MEDIUM
12,DATASET2,FACE_DETECT,0,0,94,0, 0, 0, 95,LINUX,MEDIUM
13,DATASET2,FACE_DETECT,1,0,94,0, 0, 0, 95,LINUX,MEDIUM
14,DATASET2,FACE_DETECT,1,0,97,0, 0, 0, 97,LINUX,MEDIUM
15,DATASET2,FACE_DETECT,0,0,100,0, 0, 0, 101,LINUX,MEDIUM
16,DATASET2,FACE_DETECT,1,0,102,0, 0, 0, 103,LINUX,MEDIUM
17,DATASET2,FACE_DETECT,1,0,105,0, 0, 0, 106,LINUX,MEDIUM
18,DATASET2,FACE_DETECT,1,0,105,0, 0, 0, 106,LINUX,MEDIUM
19,DATASET2,FACE_DETECT,3,0,101,0, 0, 0, 102,LINUX,MEDIUM
20,DATASET2,FACE_DETECT,2,0,100,0, 0, 0, 101,LINUX,MEDIUM
21,DATASET2,FACE_DETECT,2,0,97,0, 0, 0, 98,LINUX,MEDIUM
22,DATASET2,FACE_DETECT,1,0,98,0, 0, 0, 99,LINUX,MEDIUM
23,DATASET2,FACE_DETECT,0,0,101,0, 0, 0, 102,LINUX,MEDIUM
24,DATASET2,FACE_DETECT,0,0,102,0, 0, 0, 103,LINUX,MEDIUM
25,DATASET2,FACE_DETECT,0,0,104,0, 0, 0, 105,LINUX,MEDIUM
26,DATASET2,FACE_DETECT,0,0,102,0, 0, 0, 103,LINUX,MEDIUM
27,DATASET2,FACE_DETECT,1,0,112,0, 0, 0, 113,LINUX,MEDIUM
28,DATASET2,FACE_DETECT,2,0,107,0, 0, 0, 107,LINUX,MEDIUM
29,DATASET2,FACE_DETECT,1,0,99,0, 0, 0, 99,LINUX,MEDIUM
30,DATASET2,FACE_DETECT,1,0,97,0, 0, 0, 97,LINUX,MEDIUM
31,DATASET2,FACE_DETECT,1,0,97,0, 0, 0, 98,LINUX,MEDIUM
32,DATASET2,FACE_DETECT,1,0,100,0, 0, 0, 101,LINUX,MEDIUM
33,DATASET2,FACE_DETECT,0,0,101,0, 0, 0, 101,LINUX,MEDIUM
34,DATASET2,FACE_DETECT,1,0,101,0, 0, 0, 102,LINUX,MEDIUM
35,DATASET2,FACE_DETECT,2,0,114,0, 0, 0, 115,LINUX,MEDIUM
36,DATASET2,FACE_DETECT,0,0,114,0, 0, 0, 115,LINUX,MEDIUM
37,DATASET2,FACE_DETECT,0,0,109,0, 0, 0, 110,LINUX,MEDIUM
38,DATASET2,FACE_DETECT,0,0,104,0, 0, 0, 105,LINUX,MEDIUM
39,DATASET2,FACE_DETECT,1,0,104,0, 0, 0, 104,LINUX,MEDIUM
40,DATASET2,FACE_DETECT,1,0,100,0, 0, 0, 101,LINUX,MEDIUM
41,DATASET2,FACE_DETECT,2,0,102,0, 0, 0, 102,LINUX,MEDIUM
42,DATASET2,FACE_DETECT,2,0,107,0, 0, 0, 108,LINUX,MEDIUM
43,DATASET2,FACE_DETECT,0,0,107,0, 0, 0, 107,LINUX,MEDIUM
44,DATASET2,FACE_DETECT,0,0,109,0, 0, 0, 109,LINUX,MEDIUM
45,DATASET2,FACE_DETECT,0,0,108,0, 0, 0, 109,LINUX,MEDIUM
46,DATASET2,FACE_DETECT,1,0,106,0, 0, 0, 107,LINUX,MEDIUM
47,DATASET2,FACE_DETECT,1,0,117,0, 0, 0, 118,LINUX,MEDIUM
48,DATASET2,FACE_DETECT,0,0,113,0, 0, 0, 113,LINUX,MEDIUM
49,DATASET2,FACE_DETECT,1,0,118,0, 0, 0, 119,LINUX,MEDIUM
50,DATASET2,FACE_DETECT,0,0,117,0, 0, 0, 118,LINUX,MEDIUM
51,DATASET2,FACE_DETECT,1,0,113,0, 0, 0, 114,LINUX,MEDIUM
52,DATASET2,FACE_DETECT,2,0,109,0, 0, 0, 110,LINUX,MEDIUM
53,DATASET2,FACE_DETECT,1,0,102,0, 0, 0, 103,LINUX,MEDIUM
54,DATASET2,FACE_DETECT,1,0,113,0, 0, 0, 114,LINUX,MEDIUM
55,DATASET2,FACE_DETECT,0,0,104,0, 0, 0, 104,LINUX,MEDIUM
56,DATASET2,FACE_DETECT,1,0,101,0, 0, 0, 102,LINUX,MEDIUM
57,DATASET2,FACE_DETECT,0,0,104,0, 0, 0, 104,LINUX,MEDIUM
58,DATASET2,FACE_DETECT,1,0,116,0, 0, 0, 117,LINUX,MEDIUM
59,DATASET2,FACE_DETECT,1,0,110,0, 0, 0, 110,LINUX,MEDIUM
60,DATASET2,FACE_DETECT,2,0,111,0, 0, 0, 112,LINUX,MEDIUM
61,DATASET2,FACE_DETECT,1,0,99,0, 0, 0, 100,LINUX,MEDIUM
62,DATASET2,FACE_DETECT,1,0,99,0, 0, 0, 100,LINUX,MEDIUM
63,DATASET2,FACE_DETECT,1,0,97,0, 0, 0, 98,LINUX,MEDIUM
64,DATASET2,FACE_DETECT,0,0,88,0, 0, 0, 89,LINUX,MEDIUM
65,DATASET2,FACE_DETECT,0,0,86,0, 0, 0, 87,LINUX,MEDIUM
66,DATASET2,FACE_DETECT,0,0,85,0, 0, 0, 85,LINUX,MEDIUM
67,DATASET2,FACE_DETECT,0,0,114,0, 0, 0, 114,LINUX,MEDIUM
68,DATASET2,FACE_DETECT,0,0,113,0, 0, 0, 114,LINUX,MEDIUM
69,DATASET2,FACE_DETECT,0,0,110,0, 0, 0, 111,LINUX,MEDIUM
70,DATASET2,FACE_DETECT,0,0,113,0, 0, 0, 114,LINUX,MEDIUM
71,DATASET2,FACE_DETECT,0,0,112,0, 0, 0, 113,LINUX,MEDIUM
72,DATASET2,FACE_DETECT,0,0,110,0, 0, 0, 110,LINUX,MEDIUM
73,DATASET2,FACE_DETECT,0,0,73,0, 0, 0, 73,LINUX,MEDIUM
74,DATASET2,FACE_DETECT,0,0,72,0, 0, 0, 73,LINUX,MEDIUM
75,DATASET2,FACE_DETECT,0,0,80,0, 0, 0, 80,LINUX,MEDIUM
76,DATASET2,FACE_DETECT,1,0,80,0, 0, 0, 81,LINUX,MEDIUM
77,DATASET2,FACE_DETECT,1,0,75,0, 0, 0, 75,LINUX,MEDIUM
78,DATASET2,FACE_DETECT,0,0,74,0, 0, 0, 75,LINUX,MEDIUM
79,DATASET2,FACE_DETECT,0,0,74,0, 0, 0, 75,LINUX,MEDIUM
80,DATASET2,FACE_DETECT,2,0,98,0, 0, 0, 99,LINUX,MEDIUM
81,DATASET2,FACE_DETECT,1,0,97,0, 0, 0, 98,LINUX,MEDIUM
82,DATASET2,FACE_DETECT,0,0,98,0, 0, 0, 99,LINUX,MEDIUM
83,DATASET2,FACE_DETECT,2,0,104,0, 0, 0, 105,LINUX,MEDIUM
84,DATASET2,FACE_DETECT,1,0,104,0, 0, 0, 105,LINUX,MEDIUM
85,DATASET2,FACE_DETECT,0,0,99,0, 0, 0, 99,LINUX,MEDIUM
86,DATASET2,FACE_DETECT,1,0,99,0, 0, 0, 100,LINUX,MEDIUM
87,DATASET2,FACE_DETECT,1,0,117,0, 0, 0, 118,LINUX,MEDIUM
88,DATASET2,FACE_DETECT,1,0,111,0, 0, 0, 112,LINUX,MEDIUM
89,DATASET2,FACE_DETECT,1,0,105,0, 0, 0, 106,LINUX,MEDIUM
90,DATASET2,FACE_DETECT,0,0,110,0, 0, 0, 111,LINUX,MEDIUM
91,DATASET2,FACE_DETECT,1,0,107,0, 0, 0, 108,LINUX,MEDIUM
92,DATASET2,FACE_DETECT,0,0,109,0, 0, 0, 110,LINUX,MEDIUM
93,DATASET2,FACE_DETECT,2,0,117,0, 0, 0, 118,LINUX,MEDIUM
94,DATASET2,FACE_DETECT,0,0,114,0, 0, 0, 114,LINUX,MEDIUM
95,DATASET2,FACE_DETECT,0,0,112,0, 0, 0, 112,LINUX,MEDIUM
96,DATASET2,FACE_DETECT,0,0,84,0, 0, 0, 85,LINUX,MEDIUM
97,DATASET2,FACE_DETECT,0,0,40,0, 0, 0, 40,LINUX,MEDIUM
98,DATASET2,FACE_DETECT,0,0,50,0, 0, 0, 50,LINUX,MEDIUM
99,DATASET2,FACE_DETECT,0,0,50,0, 0, 0, 51,LINUX,MEDIUM
100,DATASET2,FACE_DETECT,0,0,50,0, 0, 0, 51,LINUX,MEDIUM

